gene_id,locusName,Description,colors,class
Manes.16G091900.v8.1,Manes.16G091900,(1 of 1) K03564 - peroxiredoxin Q/BCP (BCP; PRXQ; DOT5),blue,NA
Manes.16G093800.v8.1,Manes.16G093800,(1 of 1) PTHR23423//PTHR23423:SF10//PTHR23423:SF23 - ORGANIC SOLUTE TRANSPORTER-RELATED // TRANSMEMBRANE PROTEIN 184C // SUBFAMILY NOT NAMED,blue,NA
Manes.16G100000.v8.1,Manes.16G100000,(1 of 2) K11155 - diacylglycerol O-acyltransferase 1 (DGAT1),blue,NA
Manes.16G101500.v8.1,Manes.16G101500,NA,red,NA
Manes.16G101900.v8.1,Manes.16G101900,(1 of 2) PTHR22850//PTHR22850:SF105 - WD40 REPEAT FAMILY // SUBFAMILY NOT NAMED,red,NA
Manes.16G103300.v8.1,Manes.16G103300,(1 of 4) PTHR12374//PTHR12374:SF19 - TRANSCRIPTIONAL ADAPTOR 2  ADA2 -RELATED // SUBFAMILY NOT NAMED,blue,NA
Manes.16G105800.v8.1,Manes.16G105800,(1 of 2) K12194 - charged multivesicular body protein 4 (CHMP4; SNF7; VPS32),blue,NA
Manes.16G107700.v8.1,Manes.16G107700,(1 of 2) PTHR32227//PTHR32227:SF88 - FAMILY NOT NAMED // GLUCAN ENDO-1;3-BETA-GLUCOSIDASE 12-RELATED,red,carb
Manes.16G112000.v8.1,Manes.16G112000,(1 of 2) PTHR10374//PTHR10374:SF12 - LACTOYLGLUTATHIONE LYASE  GLYOXALASE I // SUBFAMILY NOT NAMED,blue,NA
Manes.16G112600.v8.1,Manes.16G112600,(1 of 2) K02357 - elongation factor Ts (tsf; TSFM),blue,NA
Manes.16G113400.v8.1,Manes.16G113400,(1 of 5) PTHR10430 - PEROXIREDOXIN,blue,NA
Manes.16G113700.v8.1,Manes.16G113700,(1 of 2) PTHR23503//PTHR23503:SF37 - FAMILY NOT NAMED // PLASTIDIC GLUCOSE TRANSPORTER 2-RELATED,red,NA
Manes.16G117200.v8.1,Manes.16G117200,(1 of 2) K12355 - coniferyl-aldehyde dehydrogenase (REF1),blue,NA
Manes.16G118500.v8.1,Manes.16G118500,NA,red,NA
Manes.16G121600.v8.1,Manes.16G121600,(1 of 3) PTHR18896//PTHR18896:SF11 - PHOSPHOLIPASE D // PHOSPHOLIPASE D ALPHA 1-RELATED,blue,NA
Manes.16G122400.v8.1,Manes.16G122400,(1 of 1) PTHR22951//PTHR22951:SF13 - CLATHRIN ASSEMBLY PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.16G122500.v8.1,Manes.16G122500,(1 of 2) PF11721//PF13855 - Di-glucose binding within endoplasmic reticulum (Malectin) // Leucine rich repeat (LRR_8),blue,NA
Manes.16G123200.v8.1,Manes.16G123200,NA,blue,NA
Manes.16G123300.v8.1,Manes.16G123300,(1 of 2) PTHR21136//PTHR21136:SF104 - SNARE PROTEINS // SUBFAMILY NOT NAMED,blue,NA
Manes.16G124200.v8.1,Manes.16G124200,(1 of 6) KOG2765 - Predicted membrane protein,blue,NA
Manes.16G126100.v8.1,Manes.16G126100,(1 of 2) PTHR11850:SF122 - HOMEOBOX PROTEIN KNOTTED-1-LIKE 3-RELATED,blue,NA
Manes.16G128100.v8.1,Manes.16G128100,(1 of 2) PTHR23315//PTHR23315:SF59 - BETA CATENIN-RELATED ARMADILLO REPEAT-CONTAINING // ARMADILLO/BETA-CATENIN-LIKE REPEAT-CONTAINING PROTEIN-RELATED,blue,NA
Manes.16G130900.v8.1,Manes.16G130900,(1 of 2) KOG1766 - Enhancer of rudimentary,blue,NA
Manes.16G131200.v8.1,Manes.16G131200,(1 of 1) PTHR31585//PTHR31585:SF6 - FAMILY NOT NAMED // FOLATE-BIOPTERIN TRANSPORTER 2-RELATED,moccasin,NA
Manes.16G133700.v8.1,Manes.16G133700,(1 of 2) PTHR24423:SF475 - HISTIDINE KINASE 5,blue,NA
Manes.16G133800.v8.1,Manes.16G133800,NA,blue,NA
Manes.16G136300.v8.1,Manes.16G136300,(1 of 2) PTHR10566//PTHR10566:SF53 - CHAPERONE-ACTIVITY OF BC1 COMPLEX  CABC1 -RELATED // SUBFAMILY NOT NAMED,blue,NA
Manes.17G001200.v8.1,Manes.17G001200,(1 of 1) K12400 - AP-4 complex subunit epsilon-1 (AP4E1),red,NA
Manes.17G001400.v8.1,Manes.17G001400,(1 of 6) K09250 - cellular nucleic acid-binding protein (CNBP),magenta3,NA
Manes.17G006800.v8.1,Manes.17G006800,(1 of 2) K08762 - diazepam-binding inhibitor (GABA receptor modulator; acyl-CoA-binding protein) (DBI; ACBP),red,NA
Manes.17G008600.v8.1,Manes.17G008600,NA,blue,NA
Manes.17G009100.v8.1,Manes.17G009100,(1 of 2) 1.23.1.4 - (-)-lariciresinol reductase / Pinoresinol/lariciresinol reductase,blue,NA
Manes.17G010150.v8.1,Manes.17G010150,NA,blue,NA
Manes.17G009900.v8.1,Manes.17G009900,NA,blue,NA
Manes.17G015710.v8.1,Manes.17G015710,NA,red,NA
Manes.17G014100.v8.1,Manes.17G014100,(1 of 2) PTHR10044:SF133 - MND1-INTERACTING PROTEIN 1,magenta3,NA
Manes.17G014300.v8.1,Manes.17G014300,(1 of 16) KOG1677 - CCCH-type Zn-finger protein,red,NA
Manes.17G014700.v8.1,Manes.17G014700,(1 of 2) K03039 - 26S proteasome regulatory subunit N9 (PSMD13; RPN9),moccasin,NA
Manes.17G017000.v8.1,Manes.17G017000,NA,skyblue3,NA
Manes.17G017708.v8.1,Manes.17G017708,(1 of 1) K05283 - phosphatidylinositol glycan; class W (PIGW),blue,carb
Manes.17G021150.v8.1,Manes.17G021150,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,blue,NA
Manes.17G020800.v8.1,Manes.17G020800,NA,red,NA
Manes.17G025599.v8.1,Manes.17G025599,(1 of 7) PTHR23070//PTHR23070:SF5 - BCS1 AAA-TYPE ATPASE // AAA-TYPE ATPASE FAMILY PROTEIN-RELATED,blue,NA
Manes.17G024283.v8.1,Manes.17G024283,(1 of 1) K14766 - nucleolar protein 14 (NOP14; UTP2),red,NA
Manes.17G029024.v8.1,Manes.17G029024,(1 of 6) PTHR24361:SF380 - MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 17-RELATED,skyblue3,NA
Manes.17G038964.v8.1,Manes.17G038964,(1 of 3) PTHR12526//PTHR12526:SF341 - GLYCOSYLTRANSFERASE // SUBFAMILY NOT NAMED,blue,carb
Manes.17G038905.v8.1,Manes.17G038905,NA,magenta3,NA
Manes.17G030100.v8.1,Manes.17G030100,NA,blue,NA
Manes.17G031200.v8.1,Manes.17G031200,(1 of 7) K03809 - NAD(P)H dehydrogenase (quinone) (wrbA),blue,NA
Manes.17G034100.v8.1,Manes.17G034100,(1 of 38) PF00564 - PB1 domain (PB1),blue,NA
Manes.17G040800.v8.1,Manes.17G040800,NA,magenta3,NA
Manes.17G041900.v8.1,Manes.17G041900,(1 of 2) PTHR31719//PTHR31719:SF9 - FAMILY NOT NAMED // ATNAC2-RELATED,blue,NA
Manes.17G043700.v8.1,Manes.17G043700,NA,red,NA
Manes.17G045000.v8.1,Manes.17G045000,(1 of 2) PTHR12313//PTHR12313:SF6 - RNF5 // SUBFAMILY NOT NAMED,blue,NA
Manes.17G045800.v8.1,Manes.17G045800,(1 of 2) K06027 - vesicle-fusing ATPase (NSF),blue,NA
Manes.17G046600.v8.1,Manes.17G046600,NA,blue,NA
Manes.17G047800.v8.1,Manes.17G047800,NA,red,NA
Manes.17G054800.v8.1,Manes.17G054800,(1 of 2) PTHR23315:SF131 - ARMADILLO/BETA-CATENIN-LIKE REPEAT-CONTAINING PROTEIN,blue,NA
Manes.17G055600.v8.1,Manes.17G055600,NA,skyblue3,NA
Manes.17G055850.v8.1,Manes.17G055850,NA,red,NA
Manes.17G055900.v8.1,Manes.17G055900,NA,red,NA
Manes.17G056500.v8.1,Manes.17G056500,NA,blue,NA
Manes.17G057400.v8.1,Manes.17G057400,(1 of 1) PTHR27000:SF154 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE,blue,NA
Manes.17G058000.v8.1,Manes.17G058000,(1 of 2) PTHR23012//PTHR23012:SF76 - MEMBRANE ASSOCIATED RING FINGER // SUBFAMILY NOT NAMED,blue,NA
Manes.17G059700.v8.1,Manes.17G059700,(1 of 4) K10956 - protein transport protein SEC61 subunit alpha (SEC61A),red,NA
Manes.17G060600.v8.1,Manes.17G060600,(1 of 2) PTHR10015:SF161 - E2F/DP FAMILY WINGED-HELIX DNA-BINDING DOMAIN-CONTAINING PROTEIN-RELATED,blue,NA
Manes.17G061100.v8.1,Manes.17G061100,(1 of 2) PTHR19139//PTHR19139:SF144 - AQUAPORIN TRANSPORTER // AQUAPORIN NIP1-1-RELATED,blue,NA
Manes.17G061450.v8.1,Manes.17G061450,NA,red,NA
Manes.17G061500.v8.1,Manes.17G061500,NA,blue,NA
Manes.17G068348.v8.1,Manes.17G068348,(1 of 2) K02882 - large subunit ribosomal protein L18Ae (RP-L18Ae; RPL18A),red,NA
Manes.17G072500.v8.1,Manes.17G072500,NA,blue,NA
Manes.17G074000.v8.1,Manes.17G074000,(1 of 2) PTHR15835//PTHR15835:SF6 - FAMILY NOT NAMED // F20D23.9 PROTEIN,blue,NA
Manes.17G074300.v8.1,Manes.17G074300,(1 of 2) PTHR31384:SF3 - AUXIN RESPONSE FACTOR 6,skyblue3,NA
Manes.17G074800.v8.1,Manes.17G074800,(1 of 1) PTHR12329//PTHR12329:SF17 - BCL2-ASSOCIATED ATHANOGENE // SUBFAMILY NOT NAMED,blue,NA
Manes.17G077300.v8.1,Manes.17G077300,NA,blue,NA
Manes.17G080600.v8.1,Manes.17G080600,(1 of 2) PTHR22951//PTHR22951:SF25 - CLATHRIN ASSEMBLY PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.17G083400.v8.1,Manes.17G083400,(1 of 1) PTHR23111//PTHR23111:SF23 - ZINC FINGER PROTEIN // ZINC FINGER (RAN-BINDING) DOMAIN-CONTAINING PROTEIN,blue,NA
Manes.17G083500.v8.1,Manes.17G083500,(1 of 2) PTHR12629//PTHR12629:SF4 - DIPHOSPHOINOSITOL POLYPHOSPHATE PHOSPHOHYDROLASE // NUDIX HYDROLASE 17; MITOCHONDRIAL-RELATED,blue,NA
Manes.17G089700.v8.1,Manes.17G089700,NA,moccasin,NA
Manes.17G091900.v8.1,Manes.17G091900,NA,blue,NA
Manes.17G096000.v8.1,Manes.17G096000,(1 of 3) K17925 - sorting nexin-13 (SNX13),red,NA
Manes.17G097300.v8.1,Manes.17G097300,NA,red,NA
Manes.17G097600.v8.1,Manes.17G097600,NA,blue,NA
Manes.17G097800.v8.1,Manes.17G097800,NA,blue,NA
Manes.17G100900.v8.1,Manes.17G100900,NA,blue,NA
Manes.17G103400.v8.1,Manes.17G103400,(1 of 2) K00387 - sulfite oxidase (SUOX),blue,NA
Manes.17G104700.v8.1,Manes.17G104700,NA,blue,NA
Manes.17G106900.v8.1,Manes.17G106900,(1 of 4) PTHR24198//PTHR24198:SF77 - ANKYRIN REPEAT AND PROTEIN KINASE DOMAIN-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.17G111400.v8.1,Manes.17G111400,(1 of 2) PTHR31079//PTHR31079:SF2 - FAMILY NOT NAMED // F4P13.14 PROTEIN-RELATED,blue,NA
Manes.17G116300.v8.1,Manes.17G116300,(1 of 1) PTHR24092//PTHR24092:SF75 - FAMILY NOT NAMED // PHOSPHOLIPID-TRANSPORTING ATPASE 8-RELATED,moccasin,NA
Manes.17G121000.v8.1,Manes.17G121000,(1 of 1) PTHR11695//PTHR11695:SF530 - ALCOHOL DEHYDROGENASE RELATED // SUBFAMILY NOT NAMED,red,NA
Manes.17G122200.v8.1,Manes.17G122200,NA,red,NA
Manes.17G123800.v8.1,Manes.17G123800,(1 of 62) PF00892 - EamA-like transporter family (EamA),red,NA
Manes.17G117800.v8.1,Manes.17G117800,(1 of 4) PTHR10359//PTHR10359:SF22 - A/G-SPECIFIC ADENINE GLYCOSYLASE/ENDONUCLEASE III // DEMETER-LIKE PROTEIN 2-RELATED,blue,NA
Manes.18G001000.v8.1,Manes.18G001000,(1 of 2) PTHR22952//PTHR22952:SF117 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // BZIP TRANSCRIPTION FACTOR 60,blue,NA
Manes.18G002100.v8.1,Manes.18G002100,(1 of 1) PTHR10366//PTHR10366:SF355 - NAD DEPENDENT EPIMERASE/DEHYDRATASE // SUBFAMILY NOT NAMED,red,NA
Manes.18G002601.v8.1,Manes.18G002601,NA,red,NA
Manes.18G004500.v8.1,Manes.18G004500,(1 of 2) PTHR11465//PTHR11465:SF15 - CATALASE // SUBFAMILY NOT NAMED,red,NA
Manes.18G005000.v8.1,Manes.18G005000,(1 of 2) PTHR22952//PTHR22952:SF117 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // BZIP TRANSCRIPTION FACTOR 60,blue,NA
Manes.18G008500.v8.1,Manes.18G008500,(1 of 3) PTHR13711//PTHR13711:SF202 - SWI/SNF-RELATED CHROMATIN BINDING PROTEIN // HIGH MOBILITY GROUP B PROTEIN 10-RELATED,blue,NA
Manes.18G013700.v8.1,Manes.18G013700,NA,red,NA
Manes.18G015150.v8.1,Manes.18G015150,(1 of 91) K14488 - SAUR family protein (SAUR),blue,NA
Manes.18G016500.v8.1,Manes.18G016500,(1 of 13) K11253 - histone H3 (H3),red,NA
Manes.18G017100.v8.1,Manes.18G017100,NA,blue,NA
Manes.18G020600.v8.1,Manes.18G020600,(1 of 2) PTHR16223:SF11 - TRANSCRIPTION FACTOR BHLH110,blue,NA
Manes.18G023000.v8.1,Manes.18G023000,NA,red,NA
Manes.18G023300.v8.1,Manes.18G023300,NA,blue,NA
Manes.18G027300.v8.1,Manes.18G027300,NA,blue,NA
Manes.18G029700.v8.1,Manes.18G029700,(1 of 2) PTHR13286:SF6 - HISTONE DEACETYLASE COMPLEX SUBUNIT SAP30L,red,NA
Manes.18G031300.v8.1,Manes.18G031300,NA,blue,NA
Manes.18G031400.v8.1,Manes.18G031400,(1 of 4) PTHR11685//PTHR11685:SF135 - RBR FAMILY  RING FINGER AND IBR DOMAIN-CONTAINING // E3 UBIQUITIN-PROTEIN LIGASE ARI10-RELATED,blue,NA
Manes.18G025940.v8.1,Manes.18G025940,(1 of 2) PTHR31391//PTHR31391:SF17 - FAMILY NOT NAMED // B3 DOMAIN-CONTAINING PROTEIN REM16,red,NA
Manes.18G036400.v8.1,Manes.18G036400,(1 of 19) PTHR10891:SF592 - CALCIUM-BINDING PROTEIN CML38-RELATED,blue,NA
Manes.18G036500.v8.1,Manes.18G036500,(1 of 28) PF13202 - EF hand (EF-hand_5),blue,NA
Manes.18G036700.v8.1,Manes.18G036700,(1 of 2) PTHR11183:SF44 - UDP-GLUCURONATE:XYLAN ALPHA-GLUCURONOSYLTRANSFERASE 2,blue,NA
Manes.18G041500.v8.1,Manes.18G041500,NA,skyblue3,NA
Manes.18G043500.v8.1,Manes.18G043500,(1 of 24) 1.14.13.89 - Isoflavone 2'-hydroxylase / Isoflavone 2'-monooxygenase,blue,NA
Manes.18G046600.v8.1,Manes.18G046600,(1 of 1) PTHR23083//PTHR23083:SF431 - TETRATRICOPEPTIDE REPEAT PROTEIN; TPR // SUBFAMILY NOT NAMED,blue,NA
Manes.18G046900.v8.1,Manes.18G046900,NA,skyblue3,NA
Manes.18G047100.v8.1,Manes.18G047100,(1 of 1) PTHR22844//PTHR22844:SF184 - F-BOX AND WD40 DOMAIN PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.18G048300.v8.1,Manes.18G048300,(1 of 1) PF03224//PF04564 - V-ATPase subunit H (V-ATPase_H_N) // U-box domain (U-box),blue,NA
Manes.18G049100.v8.1,Manes.18G049100,(1 of 2) PTHR22952//PTHR22952:SF115 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED,blue,NA
Manes.18G050400.v8.1,Manes.18G050400,NA,blue,NA
Manes.18G051550.v8.1,Manes.18G051550,NA,red,NA
Manes.18G054064.v8.1,Manes.18G054064,NA,blue,NA
Manes.18G054150.v8.1,Manes.18G054150,(1 of 2) PTHR22952//PTHR22952:SF145 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED,blue,NA
Manes.18G054615.v8.1,Manes.18G054615,(1 of 3) 4.1.1.32 - Phosphoenolpyruvate carboxykinase (GTP) / Phosphopyruvate carboxylase,red,carb
Manes.18G057015.v8.1,Manes.18G057015,(1 of 3) K10592 - E3 ubiquitin-protein ligase HUWE1 (HUWE1; MULE; ARF-BP1),red,NA
Manes.18G056800.v8.1,Manes.18G056800,NA,blue,NA
Manes.18G059880.v8.1,Manes.18G059880,NA,red,NA
Manes.18G059900.v8.1,Manes.18G059900,NA,red,NA
Manes.18G063352.v8.1,Manes.18G063352,(1 of 1) PTHR10357//PTHR10357:SF74 - ALPHA-AMYLASE // ISOAMYLASE 3; CHLOROPLASTIC,blue,carb
Manes.18G063800.v8.1,Manes.18G063800,(1 of 4) PTHR24326//PTHR24326:SF196 - FAMILY NOT NAMED // HOMEOBOX-LEUCINE ZIPPER PROTEIN ATHB-16-RELATED,blue,NA
Manes.18G064621.v8.1,Manes.18G064621,(1 of 4) K02267 - cytochrome c oxidase subunit 6b (COX6B),blue,NA
Manes.18G066200.v8.1,Manes.18G066200,(1 of 2) PTHR10108//PTHR10108:SF899 - METHYLTRANSFERASE // PECTIN METHYLTRANSFERASE QUA2-RELATED,blue,NA
Manes.18G067100.v8.1,Manes.18G067100,(1 of 1) KOG0698//KOG0699 - Serine/threonine protein phosphatase // Serine/threonine protein phosphatase,red,NA
Manes.18G072500.v8.1,Manes.18G072500,(1 of 2) K03262 - translation initiation factor 5 (EIF5),blue,NA
Manes.18G072550.v8.1,Manes.18G072550,NA,blue,NA
Manes.18G073608.v8.1,Manes.18G073608,(1 of 2) K02952 - small subunit ribosomal protein S13 (RP-S13; rpsM),blue,NA
Manes.18G077024.v8.1,Manes.18G077024,(1 of 6) PTHR32278:SF6 - F-BOX PROTEIN PP2-B1-RELATED,blue,NA
Manes.18G077300.v8.1,Manes.18G077300,(1 of 6) PTHR32278:SF6 - F-BOX PROTEIN PP2-B1-RELATED,blue,NA
Manes.18G084500.v8.1,Manes.18G084500,NA,red,NA
Manes.18G084700.v8.1,Manes.18G084700,NA,blue,NA
Manes.18G097500.v8.1,Manes.18G097500,NA,blue,NA
Manes.18G099400.v8.1,Manes.18G099400,(1 of 5) K15378 - solute carrier family 45; member 1/2/4 (SLC45A1_2_4),red,NA
Manes.18G099800.v8.1,Manes.18G099800,(1 of 4) KOG2462 - C2H2-type Zn-finger protein,red,NA
Manes.18G101100.v8.1,Manes.18G101100,NA,blue,NA
Manes.18G102400.v8.1,Manes.18G102400,(1 of 1) 2.7.7.72 - CCA tRNA nucleotidyltransferase / tRNA-nucleotidyltransferase,blue,NA
Manes.18G102500.v8.1,Manes.18G102500,NA,blue,NA
Manes.18G103000.v8.1,Manes.18G103000,(1 of 2) PTHR31916:SF3 - ALKALINE/NEUTRAL INVERTASE CINV1-RELATED,moccasin,NA
Manes.18G107800.v8.1,Manes.18G107800,(1 of 5) PF00646//PF08268 - F-box domain (F-box) // F-box associated domain (FBA_3),blue,NA
Manes.18G107900.v8.1,Manes.18G107900,(1 of 1) PF00931//PF07725//PF13855 - NB-ARC domain (NB-ARC) // Leucine Rich Repeat (LRR_3) // Leucine rich repeat (LRR_8),blue,NA
Manes.18G111900.v8.1,Manes.18G111900,(1 of 1) PTHR26402//PTHR26402:SF604 - RESPONSE REGULATOR OF TWO-COMPONENT SYSTEM // SUBFAMILY NOT NAMED,red,NA
Manes.18G120501.v8.1,Manes.18G120501,(1 of 7) 1.3.1.42 - 12-oxophytodienoate reductase,blue,NA
Manes.18G120700.v8.1,Manes.18G120700,(1 of 6) K05894 - 12-oxophytodienoic acid reductase (OPR),skyblue3,NA
Manes.18G123800.v8.1,Manes.18G123800,(1 of 1) K11266 - MAternally affected uncoordination (MAU2),blue,NA
Manes.18G126800.v8.1,Manes.18G126800,NA,blue,NA
Manes.18G136600.v8.1,Manes.18G136600,NA,red,NA
Manes.18G141500.v8.1,Manes.18G141500,(1 of 1) PTHR11040:SF26 - ZINC TRANSPORTER 6; CHLOROPLASTIC,red,NA
Manes.18G124650.v8.1,Manes.18G124650,NA,skyblue3,NA
Manes.18G144200.v8.1,Manes.18G144200,(1 of 1) PF00240//PF13855 - Ubiquitin family (ubiquitin) // Leucine rich repeat (LRR_8),blue,NA
Manes.18G145566.v8.1,Manes.18G145566,(1 of 1) PTHR10217:SF475 - CYCLIC NUCLEOTIDE-GATED ION CHANNEL 19-RELATED,red,NA
Manes.18G143600.v8.1,Manes.18G143600,NA,blue,NA
Manes.18G143400.v8.1,Manes.18G143400,NA,blue,NA
Manes.18G143100.v8.1,Manes.18G143100,NA,blue,NA
