gene_id,locusName,Description,colors,class
Manes.15G173200.v8.1,Manes.15G173200,(1 of 3) PF11145 - Protein of unknown function (DUF2921) (DUF2921),yellow,NA
Manes.15G179300.v8.1,Manes.15G179300,(1 of 9) 1.13.11.19 - Cysteamine dioxygenase / Persulfurase,yellow,NA
Manes.15G180400.v8.1,Manes.15G180400,(1 of 7) PTHR11654//PTHR11654:SF59 - OLIGOPEPTIDE TRANSPORTER-RELATED // PROTEIN NRT1/ PTR FAMILY 2.10-RELATED,brown,NA
Manes.15G175500.v8.1,Manes.15G175500,(1 of 1) PTHR23070//PTHR23070:SF19 - BCS1 AAA-TYPE ATPASE // SUBFAMILY NOT NAMED,brown,NA
Manes.15G180100.v8.1,Manes.15G180100,(1 of 2) PTHR32285:SF28 - PROTEIN ALTERED XYLOGLUCAN 4-LIKE,yellow,NA
Manes.15G179000.v8.1,Manes.15G179000,(1 of 62) PF00892 - EamA-like transporter family (EamA),brown,NA
Manes.15G181500.v8.1,Manes.15G181500,(1 of 5) K02998 - small subunit ribosomal protein SAe (RP-SAe; RPSA),yellow,NA
Manes.15G185200.v8.1,Manes.15G185200,(1 of 1) PTHR13748//PTHR13748:SF40 - COBW-RELATED // SUBFAMILY NOT NAMED,yellow,NA
Manes.15G186150.v8.1,Manes.15G186150,,brown,NA
Manes.15G190900.v8.1,Manes.15G190900,(1 of 62) PF00892 - EamA-like transporter family (EamA),brown,NA
Manes.15G188100.v8.1,Manes.15G188100,(1 of 16) KOG1552 - Predicted alpha/beta hydrolase,yellow,NA
Manes.15G192700.v8.1,Manes.15G192700,(1 of 2) PTHR10218//PTHR10218:SF192 - GTP-BINDING PROTEIN ALPHA SUBUNIT // EXTRA-LARGE GUANINE NUCLEOTIDE-BINDING PROTEIN 3,floralwhite,NA
Manes.16G000900.v8.1,Manes.16G000900,(1 of 16) 4.2.3.19 - Ent-kaurene synthase / Ent-kaurene synthetase B,yellow,NA
Manes.16G001800.v8.1,Manes.16G001800,(1 of 2) K11147 - dehydrogenase/reductase SDR family member 4 (DHRS4),brown,NA
Manes.16G006100.v8.1,Manes.16G006100,(1 of 2) PTHR10374:SF17 - GLYOXALASE I HOMOLOG,yellow,NA
Manes.16G006600.v8.1,Manes.16G006600,(1 of 1) PTHR11214:SF109 - BETA-1;3-GALACTOSYLTRANSFERASE 1-RELATED,yellow,carb
Manes.16G006900.v8.1,Manes.16G006900,(1 of 3) PTHR12526//PTHR12526:SF341 - GLYCOSYLTRANSFERASE // SUBFAMILY NOT NAMED,brown,carb
Manes.16G007000.v8.1,Manes.16G007000,(1 of 2) K02115 - F-type H+-transporting ATPase subunit gamma (ATPF1G; atpG),brown,NA
Manes.16G008000.v8.1,Manes.16G008000,(1 of 2) PTHR11206:SF140 - MATE EFFLUX FAMILY PROTEIN,yellow,NA
Manes.16G009600.v8.1,Manes.16G009600,(1 of 5) K13989 - Derlin-2/3 (DERL2_3),brown,NA
Manes.16G010400.v8.1,Manes.16G010400,(1 of 1) PTHR11079:SF79 - RNA PSEUDOURIDINE SYNTHASE 6; CHLOROPLASTIC,brown,NA
Manes.16G011900.v8.1,Manes.16G011900,(1 of 5) K03113 - translation initiation factor 1 (EIF1; SUI1),yellow,NA
Manes.16G012700.v8.1,Manes.16G012700,(1 of 1) 2.7.4.27 - ([Pyruvate; phosphate dikinase] phosphate) phosphotransferase / Pyruvate; phosphate dikinase regulatory protein,yellow,NA
Manes.16G013300.v8.1,Manes.16G013300,(1 of 30) PF01657//PF07714 - Salt stress response/antifungal (Stress-antifung) // Protein tyrosine kinase (Pkinase_Tyr),brown,NA
Manes.16G014401.v8.1,Manes.16G014401,(1 of 77) KOG0198 - MEKK and related serine/threonine protein kinases,brown,NA
Manes.16G017400.v8.1,Manes.16G017400,(1 of 1) PTHR14255//PTHR14255:SF3 - ATP-DEPENDENT PROTEASE  CEREBLON // SULFITE EXPORTER TAUE/SAFE FAMILY PROTEIN,brown,NA
Manes.16G017100.v8.1,Manes.16G017100,(1 of 1) PTHR24115:SF464 - KINESIN-1-RELATED,brown,NA
Manes.16G015500.v8.1,Manes.16G015500,(1 of 2) PTHR31346:SF3 - DAG PROTEIN-RELATED,brown,NA
Manes.16G015400.v8.1,Manes.16G015400,(1 of 2) PTHR16223:SF21 - TRANSCRIPTION FACTOR BHLH103-RELATED,brown,NA
Manes.16G015200.v8.1,Manes.16G015200,(1 of 2) PTHR23315:SF112 - U-BOX DOMAIN-CONTAINING PROTEIN 8,floralwhite,NA
Manes.16G018900.v8.1,Manes.16G018900,(1 of 35) PTHR27002//PTHR27002:SF84 - FAMILY NOT NAMED // ATP BINDING / PROTEIN KINASE-RELATED,yellow,NA
Manes.16G021700.v8.1,Manes.16G021700,(1 of 3) PTHR33098:SF10 - T28P6.11 PROTEIN,brown,NA
Manes.16G023300.v8.1,Manes.16G023300,,skyblue3,NA
Manes.16G023800.v8.1,Manes.16G023800,(1 of 1) PTHR31719//PTHR31719:SF29//PTHR31719:SF9 - FAMILY NOT NAMED // SUBFAMILY NOT NAMED // ATNAC2-RELATED,brown,NA
Manes.16G024400.v8.1,Manes.16G024400,(1 of 19) PF06749 - Protein of unknown function (DUF1218) (DUF1218),skyblue3,NA
Manes.16G024500.v8.1,Manes.16G024500,(1 of 45) PF02701 - Dof domain; zinc finger (zf-Dof),brown,NA
Manes.16G026100.v8.1,Manes.16G026100,(1 of 1) PTHR19282//PTHR19282:SF221 - TETRASPANIN // SUBFAMILY NOT NAMED,floralwhite,NA
Manes.16G026200.v8.1,Manes.16G026200,,brown,NA
Manes.16G027500.v8.1,Manes.16G027500,(1 of 2) KOG0895 - Ubiquitin-conjugating enzyme,brown,NA
Manes.16G028200.v8.1,Manes.16G028200,,yellow,NA
Manes.16G029300.v8.1,Manes.16G029300,(1 of 2) K02988 - small subunit ribosomal protein S5 (RP-S5; MRPS5; rpsE),brown,NA
Manes.16G032500.v8.1,Manes.16G032500,(1 of 3) PTHR31079:SF5 - NAC DOMAIN CONTAINING PROTEIN 10,brown,NA
Manes.16G032600.v8.1,Manes.16G032600,(1 of 2) PTHR10751//PTHR10751:SF44 - GUANYLATE BINDING PROTEIN // SUBFAMILY NOT NAMED,yellow,NA
Manes.16G033500.v8.1,Manes.16G033500,(1 of 2) PTHR33873//PTHR33873:SF1 - FAMILY NOT NAMED // TRANSCRIPTION FACTOR VOZ1,brown,NA
Manes.16G040300.v8.1,Manes.16G040300,(1 of 53) PF14009 - Domain of unknown function (DUF4228) (DUF4228),brown,NA
Manes.16G042900.v8.1,Manes.16G042900,(1 of 1) PTHR13194:SF19 - NAD(P)-BINDING ROSSMANN-FOLD SUPERFAMILY PROTEIN,brown,NA
Manes.16G038730.v8.1,Manes.16G038730,(1 of 2) PTHR33057//PTHR33057:SF10 - FAMILY NOT NAMED // OVATE FAMILY PROTEIN 5,yellow,NA
Manes.16G043400.v8.1,Manes.16G043400,,yellow,NA
Manes.16G043800.v8.1,Manes.16G043800,(1 of 3) K15731 - carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase [EC:3.1.3.16] (CTDSP),brown,NA
Manes.16G044900.v8.1,Manes.16G044900,(1 of 2) PTHR31288:SF5 - GENOMIC DNA; CHROMOSOME 3; P1 CLONE: MXL8-RELATED,brown,NA
Manes.16G045300.v8.1,Manes.16G045300,,yellow,NA
Manes.16G046301.v8.1,Manes.16G046301,(1 of 1) PTHR13343//PTHR13343:SF16 - CREG1 PROTEIN // SUBFAMILY NOT NAMED,brown,NA
Manes.16G048683.v8.1,Manes.16G048683,(1 of 2) PTHR22891:SF4 - PROTEIN ARGONAUTE 2-RELATED,brown,NA
Manes.16G053000.v8.1,Manes.16G053000,(1 of 4) 1.1.1.42 - Isocitrate dehydrogenase (NADP(+)) / oxalosuccinate carboxylase,brown,NA
Manes.16G055032.v8.1,Manes.16G055032,(1 of 2) PTHR12547//PTHR12547:SF63 - CCCH ZINC FINGER/TIS11-RELATED // ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 37-RELATED,brown,NA
Manes.16G054458.v8.1,Manes.16G054458,(1 of 11) PF04937 - Protein of unknown function (DUF 659) (DUF659),skyblue3,NA
Manes.16G055700.v8.1,Manes.16G055700,(1 of 1) PTHR10281//PTHR10281:SF40 - MEMBRANE-ASSOCIATED PROGESTERONE RECEPTOR COMPONENT-RELATED // SUBFAMILY NOT NAMED,yellow,NA
Manes.16G056900.v8.1,Manes.16G056900,(1 of 1) PTHR23089:SF3 - HISTIDINE TRIAD NUCLEOTIDE-BINDING PROTEIN 1,yellow,NA
Manes.16G058100.v8.1,Manes.16G058100,(1 of 1) PTHR22765:SF56 - VACUOLAR-SORTING RECEPTOR 5-RELATED,yellow,NA
Manes.16G061800.v8.1,Manes.16G061800,(1 of 3) K01187 - alpha-glucosidase (malZ),brown,carb
Manes.16G063300.v8.1,Manes.16G063300,(1 of 43) PF05553 - Cotton fibre expressed protein (DUF761),yellow,NA
Manes.16G064300.v8.1,Manes.16G064300,(1 of 2) PTHR10257//PTHR10257:SF13 - SERINE/THREONINE PROTEIN PHOSPHATASE 2A  PP2A  REGULATORY SUBUNIT B // SUBFAMILY NOT NAMED,skyblue3,NA
Manes.16G064900.v8.1,Manes.16G064900,(1 of 1) PTHR19957//PTHR19957:SF116 - SYNTAXIN // SYNTAXIN-32,floralwhite,NA
Manes.16G070300.v8.1,Manes.16G070300,(1 of 6) PTHR10383 - SERINE INCORPORATOR,brown,NA
Manes.16G072000.v8.1,Manes.16G072000,(1 of 1) 5.5.1.24 - Tocopherol cyclase,skyblue3,NA
Manes.16G072400.v8.1,Manes.16G072400,(1 of 3) PTHR11909:SF97 - CASEIN KINASE 1-LIKE PROTEIN 4,floralwhite,NA
Manes.16G073200.v8.1,Manes.16G073200,(1 of 2) 3.1.3.23 - Sugar-phosphatase,yellow,carb
Manes.16G076400.v8.1,Manes.16G076400,(1 of 2) K08850 - aurora kinase; other [EC:2.7.11.1] (AURKX),yellow,NA
Manes.16G077900.v8.1,Manes.16G077900,(1 of 2) K14291 - phosphorylated adapter RNA export protein (PHAX),brown,NA
Manes.16G078500.v8.1,Manes.16G078500,(1 of 4) K02140 - F-type H+-transporting ATPase subunit g (ATPeFG; ATP5L; ATP20),yellow,NA
Manes.16G079300.v8.1,Manes.16G079300,(1 of 2) PTHR11850:SF92 - HOMEOBOX PROTEIN ATH1,yellow,NA
Manes.16G081200.v8.1,Manes.16G081200,(1 of 2) 1.14.19.3 - Acyl-CoA 6-desaturase / Long-chain fatty acid Delta(6)-desaturase,brown,NA
Manes.16G084100.v8.1,Manes.16G084100,,brown,NA
Manes.16G086000.v8.1,Manes.16G086000,(1 of 2) PTHR27000:SF188 - LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE ERECTA,brown,NA
Manes.16G086100.v8.1,Manes.16G086100,(1 of 1) PTHR13140//PTHR13140:SF304 - MYOSIN // MYOSIN IA HEAVY CHAIN-RELATED,brown,NA
Manes.16G088300.v8.1,Manes.16G088300,(1 of 3) PTHR33077//PTHR33077:SF5 - FAMILY NOT NAMED // PROTEIN TIFY 3A-RELATED,yellow,NA
Manes.16G088800.v8.1,Manes.16G088800,(1 of 1) PF06941 - 5' nucleotidase; deoxy (Pyrimidine); cytosolic type C protein (NT5C) (NT5C),floralwhite,NA
Manes.16G089900.v8.1,Manes.16G089900,(1 of 2) PTHR22970:SF21 - AT-RICH INTERACTIVE DOMAIN-CONTAINING PROTEIN 4,brown,NA
Manes.16G090400.v8.1,Manes.16G090400,(1 of 3) PTHR11200//PTHR11200:SF131 - INOSITOL 5-PHOSPHATASE // SUBFAMILY NOT NAMED,yellow,NA
Manes.16G091200.v8.1,Manes.16G091200,(1 of 2) PTHR31384:SF21 - AUXIN RESPONSE FACTOR 19-RELATED,brown,NA
Manes.16G091600.v8.1,Manes.16G091600,(1 of 137) 3.1.1.11 - Pectinesterase / Pectin methylesterase,yellow,carb
Manes.16G093800.v8.1,Manes.16G093800,(1 of 1) PTHR23423//PTHR23423:SF10//PTHR23423:SF23 - ORGANIC SOLUTE TRANSPORTER-RELATED // TRANSMEMBRANE PROTEIN 184C // SUBFAMILY NOT NAMED,brown,NA
Manes.16G094202.v8.1,Manes.16G094202,,brown,NA
Manes.16G094900.v8.1,Manes.16G094900,(1 of 1) KOG1153 - Subtilisin-related protease/Vacuolar protease B,brown,NA
Manes.16G100600.v8.1,Manes.16G100600,(1 of 1) PTHR24198//PTHR24198:SF66 - ANKYRIN REPEAT AND PROTEIN KINASE DOMAIN-CONTAINING PROTEIN // REGULATORY PROTEIN NPR1-RELATED,skyblue3,NA
Manes.16G101500.v8.1,Manes.16G101500,(1 of 8) PF05553//PF14364 - Cotton fibre expressed protein (DUF761) // Domain of unknown function (DUF4408) (DUF4408),yellow,NA
Manes.16G101900.v8.1,Manes.16G101900,(1 of 2) PTHR22850//PTHR22850:SF105 - WD40 REPEAT FAMILY // SUBFAMILY NOT NAMED,yellow,NA
Manes.16G103300.v8.1,Manes.16G103300,(1 of 4) PTHR12374//PTHR12374:SF19 - TRANSCRIPTIONAL ADAPTOR 2  ADA2 -RELATED // SUBFAMILY NOT NAMED,brown,NA
Manes.16G103800.v8.1,Manes.16G103800,(1 of 3) PTHR11034//PTHR11034:SF23 - N-MYC DOWNSTREAM REGULATED // N-MYC DOWNREGULATED-LIKE 3 PROTEIN,yellow,NA
Manes.16G105100.v8.1,Manes.16G105100,(1 of 1) K11303 - histone acetyltransferase 1 (HAT1; KAT1),brown,NA
Manes.16G107300.v8.1,Manes.16G107300,(1 of 5) K13989 - Derlin-2/3 (DERL2_3),skyblue3,NA
Manes.16G107700.v8.1,Manes.16G107700,(1 of 2) PTHR32227//PTHR32227:SF88 - FAMILY NOT NAMED // GLUCAN ENDO-1;3-BETA-GLUCOSIDASE 12-RELATED,yellow,carb
Manes.16G108600.v8.1,Manes.16G108600,(1 of 2) PTHR12726//PTHR12726:SF0 - CERAMIDE GLUCOSYLTRANSFERASE // CERAMIDE GLUCOSYLTRANSFERASE,yellow,NA
Manes.16G112000.v8.1,Manes.16G112000,(1 of 2) PTHR10374//PTHR10374:SF12 - LACTOYLGLUTATHIONE LYASE  GLYOXALASE I // SUBFAMILY NOT NAMED,brown,NA
Manes.16G112600.v8.1,Manes.16G112600,(1 of 2) K02357 - elongation factor Ts (tsf; TSFM),brown,NA
Manes.16G113400.v8.1,Manes.16G113400,(1 of 5) PTHR10430 - PEROXIREDOXIN,brown,NA
Manes.16G113700.v8.1,Manes.16G113700,(1 of 2) PTHR23503//PTHR23503:SF37 - FAMILY NOT NAMED // PLASTIDIC GLUCOSE TRANSPORTER 2-RELATED,yellow,NA
Manes.16G117200.v8.1,Manes.16G117200,(1 of 2) K12355 - coniferyl-aldehyde dehydrogenase (REF1),brown,NA
Manes.16G118500.v8.1,Manes.16G118500,(1 of 1) PTHR12121//PTHR12121:SF48 - CARBON CATABOLITE REPRESSOR PROTEIN 4 // CARBON CATABOLITE REPRESSOR PROTEIN 4 HOMOLOG 6,yellow,NA
Manes.16G120800.v8.1,Manes.16G120800,(1 of 3) PTHR11132//PTHR11132:SF80 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED,yellow,NA
Manes.16G121600.v8.1,Manes.16G121600,(1 of 3) PTHR18896//PTHR18896:SF11 - PHOSPHOLIPASE D // PHOSPHOLIPASE D ALPHA 1-RELATED,brown,NA
Manes.16G122000.v8.1,Manes.16G122000,(1 of 2) PTHR27002:SF31 - G-TYPE LECTIN S-RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE SD2-5,brown,NA
Manes.16G122400.v8.1,Manes.16G122400,(1 of 1) PTHR22951//PTHR22951:SF13 - CLATHRIN ASSEMBLY PROTEIN // SUBFAMILY NOT NAMED,brown,NA
Manes.16G122500.v8.1,Manes.16G122500,(1 of 2) PF11721//PF13855 - Di-glucose binding within endoplasmic reticulum (Malectin) // Leucine rich repeat (LRR_8),brown,NA
Manes.16G123300.v8.1,Manes.16G123300,(1 of 2) PTHR21136//PTHR21136:SF104 - SNARE PROTEINS // SUBFAMILY NOT NAMED,brown,NA
Manes.16G124200.v8.1,Manes.16G124200,(1 of 6) KOG2765 - Predicted membrane protein,brown,NA
Manes.16G126400.v8.1,Manes.16G126400,(1 of 5) PF15365 - Proline-rich nuclear receptor coactivator (PNRC),skyblue3,NA
Manes.16G129800.v8.1,Manes.16G129800,(1 of 2) PTHR32370//PTHR32370:SF7 - FAMILY NOT NAMED // BTB/POZ DOMAIN-CONTAINING PROTEIN NPY1,brown,NA
Manes.16G130200.v8.1,Manes.16G130200,(1 of 2) K12592 - exosome complex protein LRP1 (C1D; LRP1),yellow,NA
Manes.16G130900.v8.1,Manes.16G130900,(1 of 2) KOG1766 - Enhancer of rudimentary,brown,NA
Manes.16G131200.v8.1,Manes.16G131200,(1 of 1) PTHR31585//PTHR31585:SF6 - FAMILY NOT NAMED // FOLATE-BIOPTERIN TRANSPORTER 2-RELATED,skyblue3,NA
Manes.16G131700.v8.1,Manes.16G131700,(1 of 1) PTHR19315:SF9 - ER MEMBRANE PROTEIN COMPLEX SUBUNIT 4,skyblue3,NA
Manes.16G133300.v8.1,Manes.16G133300,(1 of 3) K07942 - ADP-ribosylation factor-like protein 1 (ARL1),yellow,NA
Manes.16G133800.v8.1,Manes.16G133800,(1 of 10) K11855 - ubiquitin carboxyl-terminal hydrolase 36/42 [EC:3.4.19.12] (USP36_42),brown,NA
Manes.16G135100.v8.1,Manes.16G135100,,brown,NA
Manes.16G136300.v8.1,Manes.16G136300,(1 of 2) PTHR10566//PTHR10566:SF53 - CHAPERONE-ACTIVITY OF BC1 COMPLEX  CABC1 -RELATED // SUBFAMILY NOT NAMED,brown,NA
Manes.16G136400.v8.1,Manes.16G136400,(1 of 13) PF04755 - PAP_fibrillin (PAP_fibrillin),yellow,NA
Manes.17G001200.v8.1,Manes.17G001200,(1 of 1) K12400 - AP-4 complex subunit epsilon-1 (AP4E1),yellow,NA
Manes.17G005900.v8.1,Manes.17G005900,(1 of 1) PTHR11662:SF282 - ANION TRANSPORTER 5-RELATED,yellow,NA
Manes.17G005100.v8.1,Manes.17G005100,(1 of 2) PF07741 - Brf1-like TBP-binding domain (BRF1),brown,NA
Manes.17G003200.v8.1,Manes.17G003200,(1 of 1) K11363 - SAGA-associated factor 11 (SGF11),brown,NA
Manes.17G006800.v8.1,Manes.17G006800,(1 of 2) K08762 - diazepam-binding inhibitor (GABA receptor modulator; acyl-CoA-binding protein) (DBI; ACBP),yellow,NA
Manes.17G008600.v8.1,Manes.17G008600,(1 of 11) PF04819 - Family of unknown function (DUF716) (DUF716),brown,NA
Manes.17G009100.v8.1,Manes.17G009100,(1 of 2) 1.23.1.4 - (-)-lariciresinol reductase / Pinoresinol/lariciresinol reductase,brown,NA
Manes.17G010600.v8.1,Manes.17G010600,(1 of 1) PTHR24006:SF470 - PROTEIN Y71A12B.15,yellow,NA
Manes.17G013400.v8.1,Manes.17G013400,(1 of 1) PTHR31213:SF6 - ABSCISIC ACID RECEPTOR PYL1-RELATED,yellow,NA
Manes.17G015710.v8.1,Manes.17G015710,,yellow,NA
Manes.17G014300.v8.1,Manes.17G014300,(1 of 16) KOG1677 - CCCH-type Zn-finger protein,yellow,NA
Manes.17G014700.v8.1,Manes.17G014700,(1 of 2) K03039 - 26S proteasome regulatory subunit N9 (PSMD13; RPN9),skyblue3,NA
Manes.17G017000.v8.1,Manes.17G017000,,floralwhite,NA
Manes.17G021150.v8.1,Manes.17G021150,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,brown,NA
Manes.17G020800.v8.1,Manes.17G020800,(1 of 1) K18164 - NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7 (NDUFAF7),yellow,NA
Manes.17G025599.v8.1,Manes.17G025599,(1 of 7) PTHR23070//PTHR23070:SF5 - BCS1 AAA-TYPE ATPASE // AAA-TYPE ATPASE FAMILY PROTEIN-RELATED,brown,NA
Manes.17G024283.v8.1,Manes.17G024283,(1 of 1) K14766 - nucleolar protein 14 (NOP14; UTP2),yellow,NA
Manes.17G029024.v8.1,Manes.17G029024,(1 of 6) PTHR24361:SF380 - MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 17-RELATED,floralwhite,NA
Manes.17G025900.v8.1,Manes.17G025900,(1 of 1) K00605 - aminomethyltransferase (gcvT; AMT),brown,NA
Manes.17G038400.v8.1,Manes.17G038400,(1 of 3) PTHR11206//PTHR11206:SF143 - MULTIDRUG RESISTANCE PROTEIN // SUBFAMILY NOT NAMED,yellow,NA
Manes.17G037400.v8.1,Manes.17G037400,(1 of 5) PF06454 - Protein of unknown function (DUF1084) (DUF1084),brown,NA
Manes.17G035500.v8.1,Manes.17G035500,(1 of 7) K12160 - small ubiquitin-related modifier (SUMO; SMT3),skyblue3,NA
Manes.17G030100.v8.1,Manes.17G030100,(1 of 7) PF04504 - Protein of unknown function; DUF573 (DUF573),brown,NA
Manes.17G031100.v8.1,Manes.17G031100,(1 of 2) PTHR16223:SF21 - TRANSCRIPTION FACTOR BHLH103-RELATED,skyblue3,NA
Manes.17G031200.v8.1,Manes.17G031200,(1 of 7) K03809 - NAD(P)H dehydrogenase (quinone) (wrbA),brown,NA
Manes.17G034100.v8.1,Manes.17G034100,(1 of 38) PF00564 - PB1 domain (PB1),brown,NA
Manes.17G041500.v8.1,Manes.17G041500,(1 of 2) PF08513//PF10607 - LisH (LisH) // CTLH/CRA C-terminal to LisH motif domain (CLTH),yellow,NA
Manes.17G041900.v8.1,Manes.17G041900,(1 of 2) PTHR31719//PTHR31719:SF9 - FAMILY NOT NAMED // ATNAC2-RELATED,brown,NA
Manes.17G043700.v8.1,Manes.17G043700,,yellow,NA
Manes.17G045000.v8.1,Manes.17G045000,(1 of 2) PTHR12313//PTHR12313:SF6 - RNF5 // SUBFAMILY NOT NAMED,skyblue3,NA
Manes.17G045800.v8.1,Manes.17G045800,(1 of 2) K06027 - vesicle-fusing ATPase (NSF),brown,NA
Manes.17G046600.v8.1,Manes.17G046600,(1 of 46) PF05678 - VQ motif (VQ),brown,NA
Manes.17G047800.v8.1,Manes.17G047800,(1 of 1) PTHR21004:SF0 - PEROXISOMAL LEADER PEPTIDE-PROCESSING PROTEASE,yellow,NA
Manes.17G052700.v8.1,Manes.17G052700,(1 of 1) PTHR10891:SF639 - CALCIUM-BINDING EF-HAND FAMILY PROTEIN-RELATED,skyblue3,NA
Manes.17G053000.v8.1,Manes.17G053000,(1 of 2) PTHR12992//PTHR12992:SF7 - MUTT-NUDIX-RELATED // SUBFAMILY NOT NAMED,yellow,NA
Manes.17G053600.v8.1,Manes.17G053600,(1 of 2) PTHR18968//PTHR18968:SF132 - THIAMINE PYROPHOSPHATE ENZYMES // SUBFAMILY NOT NAMED,yellow,NA
Manes.17G055500.v8.1,Manes.17G055500,(1 of 1) PTHR22814:SF107 - F28N24.19 PROTEIN,brown,NA
Manes.17G055600.v8.1,Manes.17G055600,(1 of 2) PTHR12482//PTHR12482:SF11 - UNCHARACTERIZED // HYDROLASE-LIKE PROTEIN,floralwhite,NA
Manes.17G055850.v8.1,Manes.17G055850,,yellow,NA
Manes.17G055900.v8.1,Manes.17G055900,(1 of 17) PF04852 - Protein of unknown function (DUF640) (DUF640),yellow,NA
Manes.17G056500.v8.1,Manes.17G056500,(1 of 1) PTHR33671:SF3 - F28N24.8 PROTEIN,brown,NA
Manes.17G059700.v8.1,Manes.17G059700,(1 of 4) K10956 - protein transport protein SEC61 subunit alpha (SEC61A),yellow,NA
Manes.17G060600.v8.1,Manes.17G060600,(1 of 2) PTHR10015:SF161 - E2F/DP FAMILY WINGED-HELIX DNA-BINDING DOMAIN-CONTAINING PROTEIN-RELATED,brown,NA
Manes.17G061450.v8.1,Manes.17G061450,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,yellow,NA
Manes.17G061500.v8.1,Manes.17G061500,(1 of 1) PTHR33199//PTHR33199:SF3 - FAMILY NOT NAMED // MACPF DOMAIN-CONTAINING PROTEIN CAD1,brown,NA
Manes.17G062900.v8.1,Manes.17G062900,(1 of 1) PTHR10791//PTHR10791:SF23 - RAG1-ACTIVATING PROTEIN 1 // SUBFAMILY NOT NAMED,brown,NA
Manes.17G063900.v8.1,Manes.17G063900,(1 of 15) 1.14.11.32 - Codeine 3-O-demethylase / Codeine O-demethylase,skyblue3,NA
Manes.17G066100.v8.1,Manes.17G066100,(1 of 2) PTHR11003:SF126 - POTASSIUM INWARD RECTIFIER (KIR)-LIKE CHANNEL 3-RELATED,yellow,NA
Manes.17G068348.v8.1,Manes.17G068348,(1 of 2) K02882 - large subunit ribosomal protein L18Ae (RP-L18Ae; RPL18A),yellow,NA
Manes.17G069100.v8.1,Manes.17G069100,(1 of 28) PF04398 - Protein of unknown function; DUF538 (DUF538),brown,NA
Manes.17G072500.v8.1,Manes.17G072500,,brown,NA
Manes.17G074000.v8.1,Manes.17G074000,(1 of 2) PTHR15835//PTHR15835:SF6 - FAMILY NOT NAMED // F20D23.9 PROTEIN,brown,NA
Manes.17G074300.v8.1,Manes.17G074300,(1 of 2) PTHR31384:SF3 - AUXIN RESPONSE FACTOR 6,floralwhite,NA
Manes.17G074800.v8.1,Manes.17G074800,(1 of 1) PTHR12329//PTHR12329:SF17 - BCL2-ASSOCIATED ATHANOGENE // SUBFAMILY NOT NAMED,brown,NA
Manes.17G077300.v8.1,Manes.17G077300,,brown,NA
Manes.17G080600.v8.1,Manes.17G080600,(1 of 2) PTHR22951//PTHR22951:SF25 - CLATHRIN ASSEMBLY PROTEIN // SUBFAMILY NOT NAMED,brown,NA
Manes.17G081800.v8.1,Manes.17G081800,(1 of 166) PF00646 - F-box domain (F-box),brown,NA
Manes.17G086800.v8.1,Manes.17G086800,(1 of 6) PF07227//PF16312 - PHD - plant homeodomain finger protein (PHD_Oberon) // Coiled-coil region of Oberon (Oberon_cc),yellow,NA
Manes.17G089100.v8.1,Manes.17G089100,(1 of 9) KOG2679 - Purple (tartrate-resistant) acid phosphatase,brown,NA
Manes.17G090300.v8.1,Manes.17G090300,(1 of 2) PTHR27000:SF5 - SERINE/THREONINE-PROTEIN KINASE BRI1-LIKE 2,skyblue3,NA
Manes.17G090900.v8.1,Manes.17G090900,(1 of 6) PTHR10766//PTHR10766:SF58 - TRANSMEMBRANE 9 SUPERFAMILY PROTEIN // SUBFAMILY NOT NAMED,brown,NA
Manes.17G091900.v8.1,Manes.17G091900,(1 of 3) PTHR24015:SF419 - NUCLEOTIDE-DIPHOSPHO-SUGAR TRANSFERASE DOMAIN-CONTAINING PROTEIN-RELATED,brown,NA
Manes.17G095000.v8.1,Manes.17G095000,(1 of 5) PTHR10992:SF784 - ALPHA-HYDROXYNITRILE LYASE-RELATED,yellow,NA
Manes.17G095100.v8.1,Manes.17G095100,(1 of 3) PTHR10209//PTHR10209:SF98 - OXIDOREDUCTASE; 2OG-FE II  OXYGENASE FAMILY PROTEIN // SUBFAMILY NOT NAMED,brown,NA
Manes.17G096000.v8.1,Manes.17G096000,(1 of 3) K17925 - sorting nexin-13 (SNX13),yellow,NA
Manes.17G096500.v8.1,Manes.17G096500,(1 of 138) KOG0156 - Cytochrome P450 CYP2 subfamily,brown,NA
Manes.17G097300.v8.1,Manes.17G097300,(1 of 8) PF05562 - Cold acclimation protein WCOR413 (WCOR413),yellow,NA
Manes.17G097600.v8.1,Manes.17G097600,,brown,NA
Manes.17G099100.v8.1,Manes.17G099100,(1 of 9) PF05055 - Protein of unknown function (DUF677) (DUF677),brown,NA
